,SMILES,name
3724,C[C@@H](O)Cn1ccnc1-c1cc2n(n1)CCCNC2,72474243
3725,O=C1[C@@H](N2CCC[C@H](Cn3ccnn3)C2)CCN1C1CC1,328609697
3726,Cn1cnc(C(=O)N2CCC(N=c3cccn[nH]3)CC2)c1,328881203
3727,Cc1cccc(NC(=O)NC[C@@]2(O)CCOC2)n1,124539941
3728,N=C(O)[C@H](CO)NC(=O)[C@@H]1CCCN(CC(F)(F)F)C1,330601230
3729,Cc1cnc(C(=O)N(C)[C@@H](C)C[S@@](C)=O)c(O)c1,331190075
3730,O=C(N=c1cc[nH]cc1Br)N1CC(CO)C1,332427634
3731,CCc1ncc(C(=O)N2CCC[C@](O)(CO)CC2)cn1,72172493
3732,Cn1ccnc(NCC[C@@H](O)C(F)(F)F)c1=O,608086210
3733,CC[C@H](C(=O)O)N1CCC[C@@H](CN2CCOCC2)C1,240465937
3734,CCc1cc(NC[C@@H]2CC(C(N)=O)=NO2)nc(C)n1,241911267
3735,CC(C)(O)CN1CCN(c2ncnc3[nH]ccc23)CC1,339134307
3736,C[C@@H](c1cccnc1)N1CCO[C@H](CN(C)CC(N)=O)C1,282227100
3737,Cc1ccc(O)c(C(=O)N2C[C@H](O)[C@@H](N3CCCC3)C2)c1,222820068
3738,Cc1ccc2c(c1)N(S(C)(=O)=O)C[C@@H](C(=O)O)O2,226087666
3739,COC[C@@H]1C[C@H](OC)CN1CC(=O)Nc1cc(C)nn1C,284671141
3740,Cc1noc(C(=O)N[C@@H](CO)Cc2ccccc2)n1,85432465
3741,COCCS(=O)(=O)c1ccc(NC(=O)COC)cc1,264913543
3742,O=C1CC2(CCCC2)CC(=O)N1CCn1cnnc1,95505334
3743,O=c1cc(N2CCCCC2)cnn1C[C@@H]1COCCO1,95390342
3744,Cc1cc(C)c2[nH]c(CN[C@@H](CO)C(N)=O)cc(=O)c2c1,91677836
3745,CC(C)(N)C(=O)N1C[C@@H](C(=O)O)[C@H](c2cccnc2)C1,91974129
3746,CC(C)Nc1ncc(C(=O)NC2(C(N)=O)CCCC2)cn1,97480242
3747,COCCN(C)[C@@H](C(=O)O)c1ccc(CO)cc1,95375902
3748,O=C(NCc1noc(-c2ccco2)n1)[C@@H]1C=CCN1,534588902
3749,Cc1c[nH]c(C(=O)N2CCC3(CCC(=O)N3C)CC2)n1,584897887
3750,OCc1nc(CCNC2CSCCSC2)no1,670456270
3751,COCCn1cc(NC(=O)NC[C@@H]2CCCO2)cn1,42864927
3752,COc1ccc(CCC(=O)N2CCO[C@@H](C(=O)O)C2)cc1,43700535
3753,CCOC(=O)N1CCC(NC(=O)c2cc[nH]n2)CC1,44982170
3754,COCCNC(=O)c1cccc(N2CCNC2=O)c1,45791244
3755,COC(=O)CN(C[C@@H]1CCCO1)C[C@H]1CCCO1,47775838
3756,C[C@H](NC(=O)C(=O)Nc1cccnc1)[C@@H]1CCCO1,48721750
3757,COc1ccc(CN2CC[C@H](N)C2=O)c(OC)c1,70070008
3758,O=C(Nc1ccc(OC2COC2)cc1)C1(O)COC1,1556208515
3759,O=C1CC[C@H](NC(=O)Cc2cccs2)C(=O)N1,82260174
3760,CN(C)CCO[C@H]1COCC[C@@H]1NC(=O)C1CC=CC1,1565515130
3761,O=C(O)CC1(NC(=O)[C@H]2COCCO2)CCCCC1,84146463
3762,Cn1nccc1C(=O)N1CCN([C@H]2CCC[C@@H]2O)CC1,78788862
3763,CC[C@@](C)(CNC(=O)c1ccon1)NC(=O)c1ccon1,89942100
3764,O=S(=O)(NCCc1ncn[nH]1)c1ccc(Cl)cc1,80624074
3765,O=C(O)[C@@H]1CCCCN1C(=O)COC[C@@H]1CCCO1,95424206
3766,Cc1ccccc1CCNC(=O)C[S@@](=O)CCO,95432499
3767,O=S(=O)(N1CCCCC1)N1CC[C@@]2(CCOC2)C1,96462495
3768,CCOC(=O)C(C)(C)C(=O)N1C[C@H](O)C(C)(C)C1,408268840
3769,COC[C@H]1CN(C(=O)C2CC(C)(O)C2)C[C@H](C)O1,408455945
3770,CN(CCCNC(=O)c1ccccn1)S(C)(=O)=O,40515442
3771,C[C@@H]1CN(CCc2cnccn2)C[C@H]1N1CCOCC1,639513134
3772,Cc1ncc(Cl)c(N2CCS(=O)(=O)CC2)n1,1145304406
3773,C[C@H](Cc1cnc[nH]1)C(=O)N1CC[C@@](C)(C(=O)O)C1,585139522
3774,COC(=O)c1nccc(N(C)C[C@@H]2CCC[C@H]2O)n1,596175936
3775,CC[C@@H](C)C(=O)N1CCC[C@H](C(=O)NCc2cnon2)C1,1615587258
3776,O=c1oc2ccccc2n1CCN1C[C@H](O)[C@@H](F)C1,1615697949
3777,Cn1cc(CN2CCC(N3CCC[C@@H](O)C3)CC2)cn1,1506425505
3778,CN(C)CCNS(=O)(=O)c1ccc(Br)o1,330824429
3779,CNC(=O)[C@]1(COC)CCCN1CCC1(O)CCC1,643829768
3780,Cc1nnc(CN2C[C@@H](O)[C@H](Cc3cnccn3)C2)s1,1704338519
3781,CC(=O)c1ccnc(N2C[C@@H]3CNC[C@]3(CO)C2)c1,1772708506
3782,Cn1ncc2c(O)nc(CN3C[C@@H]4C[C@@]4(C)C3)nc21,1772814510
3783,O=C(CCn1ccc(=O)[nH]c1=O)Nc1ccc(F)cc1,11905177
3784,O=C(NCCO)c1ccc(-n2cncn2)cc1Cl,12336472
3785,COc1ccc(C2=NO[C@@H]3[C@H](O)[C@@H]4OC[C@@H](O4)[C@@H]23)cc1,15079623
3786,COc1cccc(C[C@@H]2NC(=O)[C@@H](CSC)NC2=O)c1,1857532767
3787,Cc1nc([C@H]2CCc3ncnn3C2)n(-c2cnn(C)c2)n1,1857678082
3788,CC(=O)NCc1ccc(C(=O)N2C[C@@H](F)C[C@H]2CO)cc1,330557593
3789,CCCn1nc(C)c(C(=O)N2CCO[C@H](C(=O)O)C2)c1C,237053900
3790,CCN(CC(=O)O)C1CC(NC(=O)c2ccoc2)C1,262730247
3791,COc1ccnc(N2CCC(NS(C)(=O)=O)CC2)n1,8922346
3792,CCS(=O)(=O)NC1CCN(CCn2ccnc2)CC1,903008966
3793,CN(C)C(=O)CSc1nnnn1-c1cccc(F)c1,8429510
3794,C[C@@H](OC(=O)CCc1nc2ccccc2c(=O)[nH]1)C(N)=O,9636022
3795,CCOC(=O)/C=C1\SCC(=O)N1CC(=O)OCC,12566776
3796,CN(C)C(=O)CNC(=O)c1ccc(N2CCCC2=O)cc1,17395828
3797,O=C(NS(=O)(=O)c1ccccn1)[C@@H]1C[C@@H]2C[C@@H]2C1,850848508
3798,CCCn1nc(C(=O)OCCO)c2ccccc2c1=O,21838233
3799,CC1(C)[C@]2(C(=O)NO[C@H]3CCOC3)CC[C@@]1(C)C(=O)O2,1875268583
3800,O=C(NCCn1cnc2sccc2c1=O)N1CCC1,1875295008
3801,CC1(C)CO[C@@H]1COC(=O)[C@H]1CC(=O)N(C2CC2)C1,1875293041
3802,O=C(CCc1ccncn1)N1CCOC[C@@]12CCOC2,1875252377
3803,COC(=O)/C=C/CCNC(=O)Cn1c(C)c(C)sc1=O,1875311606
3804,Cc1ccc(CNC(=O)[C@H]2C[C@H](O)CN2)cc1F,35412879
3805,Cn1nccc1CNC(=O)[C@@H]1CCCO[C@H]1c1cn[nH]c1,888076021
3806,CCO[C@@]1(C)C[C@H]1NC(=O)NCCc1cncnc1,888100124
3807,O=C(NCC1(OCCO)CCCC1)C(=O)Nc1ccon1,888106881
3808,O=C(NS(=O)(=O)N1CCC1)c1cc2c(s1)CCC2,1775985064
3809,COc1ccc(C[C@@H](NC(C)=O)C(=O)O)cc1OC,403216
3810,CN(Cc1nc2ccccc2n1C)S(C)(=O)=O,529073
3811,CC(C)(C)OC(=O)N[C@@H](CCCNC(N)=O)C(=O)O,2571888
3812,CCN(CC)C(=S)S[C@H]1CS(=O)(=O)C[C@@H]1O,3076434
3813,CCOc1ccc(CC2C(=O)NC(=O)NC2=O)cc1,4616799
3814,CCC(=O)N[C@@H](C)C(=O)N1Cc2cnc(CC)nc2C1,67654229
3815,CCOCCC(=O)Nc1ccn([C@H]2CCNC2)n1,328627938
3816,CO[C@@H](C)CC(=O)N1CCN(C)[C@H](c2ncc[nH]2)C1,328637340
3817,CCCCS(=O)(=O)N1CCc2c(ncn(C)c2=O)C1,328626488
3818,COCCNC(=O)NCC(=O)NCc1ccc(OC)cc1,64430020
3819,CC(=O)N1CCC(n2cc(CN3CC[C@H](O)C3)nn2)CC1,23399160
3820,CC(=O)N[C@@H]1CCCN(C(=O)NCCc2ccccn2)C1,65452738
3821,Cc1csc(=O)n1CCC(=O)Nc1cn[nH]c1,65435187
3822,CC(=O)c1cccc(O[C@H](C)C(=O)N(C)CC(N)=O)c1,65562274
3823,CC(C)(C)c1ncc2c(n1)CN(C(=O)Cn1cncn1)C2,67758902
3824,CN1CCC[C@H](CNC(=O)CCN2CCCO2)C1,67755150
3825,O=C1NC2(CCNCC2)C(=O)N1Cc1cscn1,77337401
3826,C[C@H](N[C@H](C)Cn1cccn1)C(=O)NC[C@H]1CCCO1,252504712
3827,O=C(O)CN(C(=O)c1ccco1)C1CCOCC1,238110938
3828,O=C(Nc1nc(C(=O)N2CCCC2)co1)c1cnccn1,75157959
3829,CC(C)(C)c1nc(CN2CCN(CCO)CC2)no1,46055658
3830,C[C@H](CNC(=O)C1(C(N)=O)CC1)Oc1cccnc1,215668021
3831,COC[C@H](C)NC(=O)CN1CCN(c2nccs2)CC1,44894393
3832,CCCc1cc(C(=O)N2CC[C@H]3CNC[C@H]32)n(C)n1,77379332
3833,Cc1nc2ncccn2c1C(=O)NCc1ccon1,215003718
3834,C[C@H]1OCCN[C@@H]1C(=O)N(C)CCC1CCOCC1,262398968
3835,CSc1ncc(CNC[C@]2(O)CCCNC2)n1C,72473841
3836,C[C@@H](NC(=O)c1cccc2ccnn12)c1nnn[nH]1,72143670
3837,O=S(=O)(NC[C@H]1CCCN1)c1cccc2c1OCCO2,178919663
3838,O=C(NC[C@@H]1C[C@H](F)CN1)c1n[nH]c2ccccc12,82121172
3839,COc1cccc(CNC(=O)N2CC(O)C2)c1OC,426599819
3840,O=C(C[C@@H]1CCNC1)NCc1cn2ccccc2n1,427323558
3841,CCOCCN1CCN(CC(=O)NCc2ccco2)CC1,69656009
3842,O=C(N[C@H]1COC[C@@H]1N1CCOCC1)c1cc(Cl)c[nH]1,426615147
3843,CCC1=NO[C@@H](CNC(=O)c2cc(=O)c(OC)c[nH]2)C1,97823124
3844,C[C@@H](C(=O)N(C)CCc1ncon1)N1CCCCC1,426535873
3845,COCc1cccc(C(=O)NCCc2c[nH]cn2)n1,97360178
3846,COc1ccc(Cn2ncnc2CCC(N)=O)cc1,97578772
3847,COCCNC(=O)NCCn1ccc(-c2ccccn2)n1,96098935
3848,O=C(O)[C@H]1CC2(OCCO2)[C@H]2CC[C@H]3C[C@@]12C(=O)O3,247376259
3849,Cn1c(=O)n2n(c1=O)[C@H]1C[C@H]2[C@@H]2[C@H]3C=C[C@@H](CC3)[C@@H]12,248010397
3850,N#Cc1cc(F)ccc1CN1CCC([C@@H](O)C(N)=O)CC1,299752657
3851,O=C(c1n[nH]c(O)n1)N1CC[C@@H](n2ncc3ccccc32)C1,542831811
3852,COc1cc(C)ccc1C(=O)NC[C@@H]1CCNC[C@H]1O,534579707
3853,O=C(CCc1ncnn1CCO)NC1CCCC1,828778266
3854,O=C(NCCCN1CCCC[C@H]1CO)c1ccc(O)cn1,584891467
3855,Cc1cc(O)nc(CCNC(=O)[C@@H]2CCOC2)n1,584900872
3856,CCN1CCN(C(=O)c2cncc(=O)[nH]2)CC1(C)C,584891244
3857,CN(C)CCN1CCN(C[C@H]2CCOC2)CCC1=O,670452493
3858,CCN1C[C@@H](NC(=O)C(C)(C)n2cccc2)CC1=O,584885303
3859,Cc1nc2cc(CNC(=O)c3c[nH]c(=O)cn3)ccc2n1C,670441083
3860,CC(C)C(=O)NCC(=O)N1CC[C@@H](C(C)(C)O)C1,584888466
3861,O=C(NCCN1CCCC[C@H]1CO)c1ccc[nH]1,670441166
3862,Cc1cccc2ncn(C[C@@]3(O)CCCNC3)c(=O)c12,670446896
3863,COc1ccc(CNC(=O)N2CCS(=O)(=O)CC2)cn1,71803865
3864,C=CC(=O)N1CC(C(=O)NC2(c3ncccn3)CCC2)C1,1875386931
3865,COCCN(CC(=O)NCc1ccco1)C(C)(C)CO,75094051
3866,CCCCc1ccc(S(=O)(=O)N[C@H]2CNC[C@@H]2O)cc1,1565515783
3867,O=C(O)CC[C@@]12CCC(=O)N1c1ccccc1-c1nnnn12,952963669
3868,Cc1c(C(=O)N2C[C@@H](C)[C@H](CS(N)(=O)=O)C2)ccn1C,887864230
3869,CS(=O)(=O)N1CCC(C(=O)Nc2cn[nH]c2)CC1,35237883
3870,CC(C)[C@@H]1N(C)C[C@@]12C[C@@H](O)[C@H](NCc1cnn(C)n1)C2,888097890
3871,Cc1nc(NC(=O)Cn2cnnn2)ccc1Br,76091175
3872,CN(C)c1ncccc1CNS(=O)(=O)c1cnn(C)c1,44937537
3873,C=Cn1cc(CN2CCC3(CC2)C[C@@H](O)CNC3=O)cn1,897041752
3874,CCNS(=O)(=O)c1ccc(NCCOC)cn1,1776004275
3875,O=C(NC[C@@H]1CCCO1)N1CCN(c2cnccn2)CC1,48343458
3876,Cc1cc(F)ccc1S(=O)(=O)N1CC[C@H](N)C1,50241801
3877,CC[C@H](C)N(CC(=O)O)S(=O)(=O)c1cn(C)cn1,52096129
3878,c1cnc(NCCN2CCN(c3ncccn3)CC2)nc1,52433712
3879,C[C@@H]1CCc2ccccc2N1C(=O)CN1CCNC(=O)C1,57326742
3880,COc1ncccc1C(=O)NCC(C)(C)N1CCOCC1,40494355
3881,Cc1cnc(N2CCC[C@@H]2CO)nc1N1CCC[C@@H]1CO,85659097
3882,Cc1cc(CN2CCN(C(=O)[C@@H]3CC[C@@H](N)C3)CC2)on1,91545464
3883,Cc1nc2ccccc2c(=O)n1CCCC(=O)NCCN,95956826
3884,Cc1cccc(NC[C@@](C)(O)CN2CCOCC2)n1,97163327
3885,CCN1CCC(NC(=O)N2CC[C@@H](CO)C2)CC1,408213431
3886,CCn1ncnc1CNC(=O)N1CC[C@H](C)[C@H](O)C1,408309315
3887,CN(CCN(C)C1CC1)C(=O)[C@@H]1CC[C@@H]1C(N)=O,408518004
3888,C[C@H](O)CNC(=O)NC1CCN(Cc2ccccn2)CC1,43002211
3889,C[C@@H]1CN(C(=O)C(=O)Nc2ccc(F)cn2)CCO1,193007359
3890,Cc1nsc(N2CC[C@@H](n3cc(C(=O)O)nn3)C2)n1,572511637
3891,CCn1ccnc1[C@@H]1OCCC[C@H]1C(=O)N[C@H](C)C(=O)O,663021445
3892,Cn1ccnc1[C@@H]1OCC[C@H]1CNCCn1ccnc1,667766332
3893,O=C(O)[C@H](c1ccccc1F)N1CCS(=O)(=O)CC1,582306254
3894,C[C@H]1C(=O)N(C)[C@H](C)[C@H](C)N1C(=O)c1ccn(C)n1,585126709
3895,O=C(O)Cc1ccc(CN2CCOC[C@@H](O)C2)cc1,77436434
3896,Cc1cccc(OCC(=O)N2CCOC[C@@H]2C(=O)O)c1,88374873
3897,Cc1cc(C)n(CC(=O)NCc2nc(C(=O)O)cs2)n1,90932728
3898,NC(=O)NC(=O)CSc1nnc(NC2CC2)s1,8249380
3899,N=c1[nH]nc(N2CCCN(c3ncccn3)CC2)s1,1857679320
3900,CCn1ccc(C(=O)NCC2(C)COC2)cc1=O,1857691117
3901,O=C(c1ccco1)N1CCCN(CCn2cnnc2)CC1,1529103413
3902,CSCC[C@@H](O)C(=O)NCCSc1nccn1C,215167138
3903,C=CC(=O)NCc1ccc(S(=O)(=O)N(C)C)cc1,113832380
3904,CCn1cc(NC(=O)[C@@H]2C[C@H](OC)CN2C)cn1,330529865
3905,CN(Cc1nccs1)S(=O)(=O)c1cn(C)cn1,331011241
3906,O=C(CCn1cncn1)N1CC[C@H](CN2CCCC2)C1,127295649
3907,COC[C@H](C)NC(=O)C(=O)NCc1ccc(F)cc1,9912051
3908,CCc1ccc(C(=O)NCc2noc(C(N)=O)n2)s1,1704354516
3909,O=C(CN1CCCCCC1)N(CCO)Cc1ncc[nH]1,1704333688
3910,CO[C@H]1CCNC[C@H]1NC(=O)CC1CCN(C(C)C)CC1,1616107474
3911,COCCn1cncc1CN1CCOC[C@@H](C(=O)O)C1,1775977791
3912,O=C(O)c1cnc(N2C[C@H]3CNC[C@@]3(CO)C2)c(Cl)c1,1772814941
3913,CO[C@@H]1CCNC[C@@H]1NC(=O)c1ccc(F)c(O)c1,1772709867
3914,Cc1ccc(CN2CCN3C(=O)CN(C)C(=O)[C@H]3C2)cc1,14541860
3915,CC(C)N1C(=O)N(C)C2(CCN([C@@H](C)CO)CC2)C1=O,14752697
3916,O=C(NC[C@H]1CCS(=O)(=O)C1)c1n[nH]c2ccccc12,19640030
3917,CC1(C)O[C@H]2[C@@H]3O[C@H](COc4nc(=O)ccn43)[C@H]2O1,169389569
3918,Cc1ccnn1CCN1CC[C@@H](O)[C@@]2(CCCNC2=O)C1,1857705048
3919,O=C1N[C@@H]2COC[C@H]1CN(C(=O)c1cncc(Cl)c1)C2,1875241183
3920,NC(=O)C[C@@]1(O)CCCN(C(=O)c2ccncc2Cl)C1,644002545
3921,COC[C@H]1CN(C(=O)[C@@H]2CCCc3nn[nH]c32)CCO1,646864937
3922,CN(C)C(=O)N1CCN(C(=O)[C@@H]2CCCC[C@]2(C)N)CC1,335937626
3923,COC1(CN2C[C@@H](C(=O)O)CC2=O)CCOCC1,1875301930
3924,CNC(=O)NC(=O)[C@@H](C)Sc1nnc(C2CC2)n1C,16926927
3925,Cc1nnccc1NC(=O)N1CCC[C@H]2C(=O)N(C)C[C@H]21,930816290
3926,CC(=O)N[C@H](C(=O)N1CCN(C(=O)C2CC2)CC1)C(C)C,25164738
3927,Cc1ccc(C)c(S(=O)(=O)N2CCO[C@@H](CN)C2)c1,11887528
3928,CSCC[C@H](N)C(=O)N1CCO[C@H]([C@H]2CCCO2)C1,237306997
3929,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,203311
3930,O=C(Cn1c(=O)oc2ccccc21)N1CCOCC1,3353940
3931,O=C1C=C(N[C@@H]2CCS(=O)(=O)C2)C2(CCCCC2)O1,4629522
3932,CCOC(=O)N[C@@H]1[C@H](NC(=O)OCC)N(C)C(=O)N1C,4992101
3933,COCCNS(=O)(=O)c1ccc(C(=O)O)cc1,6697669
3934,Cn1nccc1C(=O)NCc1cn2ccccc2n1,345368124
3935,NCc1ccc(S(=O)(=O)N2CCOCC2)s1,9428858
3936,NC(=O)NCC(=O)N1CCO[C@H](c2ccccc2)C1,20326446
3937,NCc1nnnn1-c1cccc(Br)c1,54744276
3938,CCn1cc(NC(=O)NC[C@H](O)CN2CCCCC2)cn1,43637073
3939,COCc1ccc(C(=O)Nc2ccn(CC(=O)O)n2)o1,122894761
3940,CCn1ncnc1CS(=O)(=O)c1ncc(C)cn1,331345529
3941,O=C(N[C@@H]1CCNC1)N1CCN(c2ccccc2O)CC1,332101308
3942,CCN1CC[C@@H](N(C)C(=O)CNCCOC)[C@@H](C)C1,236846559
3943,CSCC[C@H](NC(C)=O)C(=O)NCc1nnc(C)o1,215531532
3944,O=C(NCc1cnc2cnccn12)c1ncccc1O,216392762
3945,Cn1c(Cn2cnc3ccccc32)cc(=O)n(C)c1=O,32865391
3946,CCc1ccccc1OCC(=O)N[C@@H]1CCC(=O)NC1=O,152180439
3947,CC[C@@H](C)[C@H](NC(=O)CCc1cc(O)no1)C(=O)O,217707556
3948,CN(C)C(=O)[C@H]1CNCCN1C(=O)OC(C)(C)C,39952404
3949,Cc1n[nH]c(C)c1CN1CCC[C@@](O)(CO)CC1,216218151
3950,CO[C@H]1C[C@@H](C(N)=O)N(C(=O)c2c(C)ccn2C)C1,284653335
3951,Cc1c(C(=O)N2CC[C@@H](N)C2)cccc1N1CCNC1=O,132258240
3952,CNC(=O)[C@@H]1C[C@@H](N)CN1C(=O)c1ccccc1SC,77322566
3953,O=C(Cn1c(=O)[nH]c2ccccc21)N[C@@H]1C[C@H]2CC[C@@H]1O2,155905716
3954,O[C@]1(CNCCSc2ccccn2)CNCCOC1,77504885
3955,Cc1[nH]c(=O)[nH]c(=O)c1CCC(=O)N[C@@H](C)C(C)C,32870406
3956,CN1CCN(c2cnn(CC[C@H]3CCOC3)c(=O)c2)CC1,72143109
3957,Cc1cc(CC(=O)N2CC(F)(F)C[C@@H]2CO)no1,366686273
3958,C[C@H]1CS(=O)(=O)C[C@H]1N=c1cccc(-n2ccnc2)[nH]1,367935816
3959,C[C@@H](N)[C@H]1CCCN(C(=O)CN2CCCCC2=O)C1,156436755
3960,CN[C@H]1CCCN(C(=O)c2ccc(C(N)=O)s2)C1,134061293
3961,COc1nc(C)ncc1C(=O)N1CC([C@H](C)O)C1,1548757940
3962,C[C@H](Cn1cncn1)NC(=O)CN1CCCCCC1=O,222641095
3963,O=C(O)Cn1ccc(NC(=O)C[C@@H]2CCCO2)n1,178221365
3964,CCc1noc([C@@H](C)N2CCN([C@H]3CCOC3=O)CC2)n1,69433304
3965,CN(C[C@@H](O)Cn1cnc(C2CCC2)cc1=O)C1CC1,290780766
3966,CC[C@H]1CC[C@H](NC(=O)c2cnn(C[C@H](O)CO)c2)CC1,615240090
3967,O=C(O)CO[C@H]1CCOC[C@H]1NC(=O)c1ccncc1F,223448688
3968,N=c1[nH]nc(CCCNC(=O)C[C@@H]2CCOC2)s1,426633898
3969,Cc1cc(=O)n(Cc2nc([C@H]3CCOC3)no2)nc1C,96133137
3970,CC(C)=CC(=O)N1CCN(C)[C@]2(CCNC(=O)CC2)C1,91746497
3971,NC(=O)COc1cccc(CN2C[C@@H]3CCN[C@@H]3C2)c1,97776226
3972,CC(C)(C)OC(=O)N1C[C@@H](C(=O)O)[C@@H](C(=O)O)C1,95634886
3973,C[C@@H]1C[C@H](N(C)CC2CCN(CCO)CC2)C(=O)O1,70011036
3974,COc1cc(NC(=O)NC2(CO)CCC2)ncn1,182194720
3975,O=C(NC[C@H]1COc2ccccc2C1)c1c[nH]c(=O)cn1,95527430
3976,CN(C)c1nc(-c2ccc(S(C)(=O)=O)cc2)nn1C,96131778
3977,CCc1nnc(CN(C)CCn2cc[nH]c2=O)o1,244633758
3978,O=C1[C@H]2[C@@H]3[C@@H]4[C@@H]5[C@@H]6[C@H](C=C[C@H]6[C@H]6C(=O)[C@H]([C@H]3[C@@H]56)[C@@H]2O)[C@@H]14,247703738
3979,N[C@@]12[C@@H]3[C@@H]4[C@@H]5[C@H]([C@@H]51)[C@](Br)([C@H]32)C41OCCO1,252428205
3980,C[C@@H]1C[C@@H]1N1C[C@H](NC(=O)c2ccc(CN)cc2)CC1=O,299751673
3981,CN(CC(=O)NCCCc1ccccn1)C1CCNCC1,534579004
3982,CC(C)N1C[C@@H](CNC(=O)CCc2nncn2C)CC1=O,299758922
3983,O=C(NCc1cn(-c2cccs2)nn1)[C@@H]1CCOC1,575618112
3984,CCOc1ccc(C(=O)NCCN2C(=O)COC2=O)cc1,575617609
3985,CCc1nccn1C[C@@H](C)NC1CCN(CCO)CC1,828759853
3986,NC[C@H]1CCCN(C(=O)NCCc2noc(C3CC3)n2)C1,670444401
3987,CCCN1CCN(C(=O)C2(Cn3ccnc3)CC2)CC1=O,670452739
3988,CCN1CCN(S(=O)(=O)c2cccnc2)CC1,29820284
3989,CCS(=O)(=O)CC(=O)N1CCC[C@H]1Cn1cccn1,71866646
3990,CCc1nnc(Cn2nnn(-c3ccccc3)c2=O)o1,31765330
3991,CC[C@H](NC(=O)N1CCO[C@H](C(N)=O)C1)c1ccncc1,74439698
3992,CC(C)Cc1cc(C(=O)N[C@H]2CCOC[C@@H]2O)nc(N)n1,1565510997
3993,CC(=O)N1CCS(=O)(=O)C[C@H]1c1ccc(C)o1,1875257411
3994,C[C@H]1C[C@H](NC(=O)c2cc[nH]c3nccc2-3)C(=O)O1,1875283753
3995,O=C(c1n[nH]cc1C1CC1)N1CC(O)(c2cc[nH]n2)C1,1875295762
3996,O=C(CSc1n[nH]c(O)n1)N1[C@H]2CC[C@@H]1C[C@H](O)C2,1875333047
3997,O=C(O)C[C@H]1CCN(C(=O)Cc2nc[nH]n2)C2(CC2)C1,1875306119
3998,Cc1nc(CN2CCC[C@H](N(C)[C@@H]3CCOC3=O)C2)no1,75130830
3999,COCC(=O)Nc1nc(C)c(SCC(N)=O)s1,45095638
4000,CC(C)N1C(=O)[C@H]2C=C[C@@H](C)[C@@H](C(=O)O)[C@H]2C1=O,38342238
4001,O=C(CCOCc1ccccc1)NCC(=O)NC1CC1,57439726
4002,Cc1ccc(C(=O)N2CCOC[C@H]2C(=O)O)s1,88373441
4003,COCCCCC(=O)N(CCOC)CCC(=O)O,95424651
4004,Cc1noc(C)c1CNC(=O)CS(=O)(=O)CC(C)C,95955267
4005,Cc1n[nH]cc1CNC[C@H]([C@@H]1CCOC1)N1CCOCC1,97159502
4006,COC(=O)[C@H]1C[C@@H](NC(=O)c2ccc(C(N)=O)cc2)C1,413979310
4007,CN(C)C(=O)C[C@@]1(O)CCCN(CCOC2CCC2)C1,643812000
4008,CC(C)(C)OC(=O)N1CC[C@]2(C(=O)O)CNC[C@@H]2C1,690678413
4009,CN(CC(F)(F)F)C(=O)N1CCC[C@H]([C@H](O)C(=O)O)C1,568258147
4010,CO[C@H](C)CS(=O)(=O)Nc1cc(Cl)[nH]n1,585086428
4011,FC(F)(F)CN1CCN(CCn2cnnc2)CC1,1506405725
4012,N=c1[nH]nc(N2CCN(C3CCCC3)C(=O)C2)s1,1857679137
4013,CCc1c(C)nn(C)c1NC(=O)[C@H]1CCC(=O)N1,1529119412
4014,Cc1nnc(N2CCC[C@@H](NC(=O)N(C)C)C2)nc1C,649553689
4015,O=C(N[C@H]1COC[C@H]1Cc1ccncc1)c1cnn[nH]1,1704300355
4016,Cc1cnn(CCC(=O)N2CC[C@H](O)C[C@@H]2C)c1,346728822
4017,CCc1nnc(S(=O)(=O)CC(=O)N2CCCCC2)[nH]1,153152527
4018,CCNC(=O)NCC1(N2CCOCC2)CCSCC1,1775973383
4019,COC(CNC(=O)C(=O)Nc1ccccc1C)OC,5184310
4020,COCCOc1cccc(C(=O)NC[C@@](C)(CO)OC)c1,585090935
4021,CCCn1cc([C@@H](C)N[C@@H]2CCN(C(C)=O)C2)nn1,903062520
4022,Cc1ncoc1CNS(=O)(=O)c1ccc(N(C)C)nc1,907596662
4023,CN(C(=O)Cn1ccc(=O)[nH]c1=O)c1ccccc1,15565491
4024,CCn1nc(C)c(C(=O)NC[C@H](CO)c2cccnc2)n1,816685361
4025,C=CC(=O)N(C)CC(=O)NC[C@@H]1Cc2ccccc2O1,858414708
4026,Cc1cc(NCCN2C[C@H](C)O[C@H](C)C2)n2ncnc2n1,26147992
4027,CCOC(=O)c1cnc(S[C@H]2CCOC2=O)nc1N,26249350
4028,O=C(NCCCCO)c1n[nH]c(=O)c2ccccc12,236495270
4029,CS(=O)(=O)c1cc(C(=O)O)cc(S(C)(=O)=O)c1,154190
4030,Cn1nnnc1SCC(=O)NCc1ccccc1,262028
4031,Nc1ncc(-c2ccccn2)c(N2CCOCC2)n1,1402439
4032,N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,1637998
4033,O=C(O)C[C@@H]1C(=O)NCCN1Cc1ccccc1F,1926549
4034,CS(=O)(=O)CS(=O)(=O)c1ccc(NN)c(Cl)c1,2171653
4035,O=C(NCCCO)C(=O)NCCc1ccc(Cl)cc1,2964274
4036,CCOc1ccc([C@@H]2NS(=O)(=O)NC2=N)cc1,2969659
